id,pred_label,probs
7143,org:member_of,"[5.5798275e-05, 0.9998801, 3.310265e-06, 4.9073897e-06, 6.2990586e-07, 1.1171729e-05, 1.5251293e-06, 1.4167666e-06, 4.768059e-06, 1.4722093e-05, 1.7739825e-06, 1.136909e-06, 6.526546e-07, 1.5594187e-06, 7.754724e-07, 1.2184929e-06, 1.0367431e-06, 1.1482992e-06, 6.237737e-07, 4.529688e-07, 7.207258e-07, 2.1885985e-06, 2.1949222e-07, 9.972687e-07, 5.2484e-07, 1.3748258e-06, 2.966892e-06, 1.0612439e-06, 7.027792e-07, 4.0619352e-07]"
7144,no_relation,"[0.99769104, 7.0121146e-06, 1.1101757e-05, 1.3219292e-05, 0.0012544305, 4.8688926e-06, 1.579552e-05, 1.8876155e-05, 1.37236075e-05, 2.0626858e-05, 1.0665607e-05, 7.659647e-06, 3.394456e-05, 3.1030857e-05, 5.1925667e-06, 1.4992091e-06, 2.1573638e-05, 2.2251581e-05, 7.408205e-06, 3.8941153e-06, 5.1939687e-06, 3.671791e-05, 1.133192e-05, 0.0006812682, 4.355844e-06, 1.0005842e-05, 2.8247518e-06, 2.2162525e-05, 1.8809145e-05, 1.1563801e-05]"
7145,no_relation,"[0.9997309, 4.1202275e-06, 6.085131e-05, 6.9861944e-06, 2.271033e-06, 6.0192833e-06, 1.3065965e-05, 3.6678723e-06, 2.4148524e-06, 2.5934049e-05, 1.1360154e-06, 8.837358e-06, 7.5362195e-06, 2.4002717e-05, 1.4170815e-05, 5.2958706e-07, 2.6023088e-05, 2.6023747e-06, 4.650612e-07, 9.3800446e-07, 2.419389e-06, 1.098213e-05, 2.0331643e-06, 3.4899356e-06, 3.013216e-06, 7.99608e-06, 1.229766e-06, 9.512712e-06, 1.0094678e-05, 6.7296833e-06]"
7146,no_relation,"[0.9999051, 1.139865e-05, 2.8017473e-06, 1.12631005e-05, 1.6511277e-06, 2.6048322e-06, 7.691697e-06, 3.1094962e-06, 3.0618398e-06, 4.428569e-06, 1.1635561e-06, 5.7260168e-06, 1.922809e-06, 4.3599603e-06, 1.1535701e-06, 1.3402153e-07, 1.381375e-06, 6.0215098e-06, 2.6517998e-07, 2.4153962e-07, 9.54178e-07, 1.2095909e-06, 2.8087566e-06, 2.5697163e-06, 1.9968684e-06, 1.6001812e-06, 7.631923e-07, 1.7576799e-06, 1.0071089e-05, 8.116535e-07]"
7147,no_relation,"[0.97598195, 0.010079611, 6.508476e-05, 0.0062267194, 7.7891724e-05, 8.714803e-05, 0.0050840536, 6.308447e-05, 0.00018619969, 0.00090232235, 7.427315e-05, 2.9080955e-05, 6.745076e-05, 4.5863122e-05, 0.00013625518, 0.00016316868, 4.805479e-05, 8.232005e-05, 9.075639e-06, 1.2318151e-05, 1.5803746e-05, 0.00017527663, 2.1706766e-05, 4.6628833e-05, 4.0591085e-06, 2.3562023e-05, 0.00010201549, 3.419787e-05, 0.00012613474, 2.8700902e-05]"
7148,no_relation,"[0.9999138, 1.3427012e-05, 4.9867685e-06, 1.1061519e-05, 1.3480727e-06, 2.9746643e-06, 6.7670094e-06, 2.5181134e-06, 3.6350507e-06, 4.8636234e-06, 8.6862485e-07, 3.4583768e-06, 1.7509128e-06, 5.6248446e-06, 9.3209405e-07, 9.8016635e-08, 1.844691e-06, 4.5277184e-06, 3.309952e-07, 2.2631832e-07, 8.4103175e-07, 1.83987e-06, 1.2549731e-06, 1.4624206e-06, 1.444355e-06, 1.7795646e-06, 5.696059e-07, 1.7981392e-06, 3.2532002e-06, 6.9434276e-07]"
7149,no_relation,"[0.99991727, 8.728884e-06, 3.5536216e-06, 9.447801e-06, 2.0053756e-06, 2.6310488e-06, 7.042415e-06, 2.5664485e-06, 3.7302846e-06, 4.1151634e-06, 8.2582386e-07, 4.9645973e-06, 2.092502e-06, 5.4828342e-06, 7.1996675e-07, 1.2673722e-07, 1.8395132e-06, 3.7253924e-06, 2.4623353e-07, 2.3261508e-07, 7.4807025e-07, 1.7106001e-06, 2.287225e-06, 2.6814066e-06, 1.592022e-06, 1.8957312e-06, 5.2848543e-07, 1.5977532e-06, 4.795036e-06, 7.4671743e-07]"
7150,no_relation,"[0.8184853, 0.0069370535, 1.3143521e-05, 0.000103406644, 0.00022369325, 7.283029e-05, 0.03239864, 0.00062430056, 0.0006571457, 0.00022855443, 0.13829307, 9.411584e-05, 1.9488974e-05, 5.301079e-05, 3.7617643e-05, 5.305484e-05, 9.531537e-05, 0.00011437474, 1.5408728e-05, 7.766175e-05, 3.133088e-05, 5.8979094e-05, 0.00042863845, 0.00012564327, 0.00014546658, 3.4410306e-05, 7.099902e-05, 1.9484476e-05, 0.0003812746, 0.00010657656]"
7151,no_relation,"[0.54539454, 0.011195951, 9.5071686e-05, 0.4417671, 1.12579855e-05, 0.00023248492, 4.9287417e-05, 6.7345336e-06, 5.1740826e-05, 0.00048900483, 7.123162e-05, 4.0718605e-05, 4.103213e-05, 1.1870092e-05, 9.7582204e-05, 4.9419017e-05, 1.0909482e-05, 0.00011157925, 1.9709e-05, 3.5093747e-06, 3.7264283e-05, 1.7491639e-05, 1.1016888e-05, 3.5436296e-05, 3.2074486e-06, 2.9696026e-05, 2.3026183e-05, 5.1634554e-05, 2.895254e-05, 1.1464702e-05]"
7152,org:members,"[0.0035599275, 0.0015264185, 0.0033347532, 0.0006680914, 7.784763e-06, 0.00034367354, 1.600822e-05, 4.180287e-05, 2.0109946e-05, 0.9890075, 4.2880006e-06, 1.3464962e-06, 4.2796582e-06, 3.2335178e-05, 0.00062527636, 9.788947e-05, 0.00015530866, 4.5550623e-05, 4.737211e-05, 5.596598e-06, 1.8635108e-05, 3.2937547e-05, 6.5856057e-06, 1.0034726e-05, 8.782595e-06, 3.0115163e-05, 0.00027824935, 2.112436e-05, 1.233764e-05, 3.5964295e-05]"
7153,no_relation,"[0.99914753, 9.072709e-05, 5.6720437e-06, 5.6330882e-05, 2.8129216e-05, 1.2743684e-05, 6.3069997e-06, 5.0700405e-06, 4.837709e-06, 2.9122972e-05, 2.60248e-05, 4.163964e-06, 2.054525e-06, 8.105905e-06, 3.88626e-06, 7.846587e-07, 5.767264e-06, 0.000431706, 4.065082e-06, 1.0259628e-06, 4.455481e-05, 3.671375e-06, 5.0802482e-06, 2.9848397e-05, 4.3039254e-06, 5.0707413e-06, 3.6155864e-06, 2.6745993e-06, 2.1906764e-05, 5.2550013e-06]"
7154,org:top_members/employees,"[7.2701837e-06, 6.280672e-07, 0.99997044, 1.3582538e-06, 9.06293e-07, 1.5209457e-06, 8.09166e-07, 3.679776e-07, 8.8938003e-07, 1.844857e-06, 8.3791335e-08, 1.6876277e-06, 1.3594486e-06, 2.2137849e-07, 3.8367707e-06, 5.2948064e-07, 4.4965287e-07, 2.741973e-07, 1.9156649e-07, 1.2256957e-07, 6.2606205e-07, 3.9258376e-07, 1.0258598e-07, 3.9176092e-07, 6.501038e-07, 2.667774e-07, 1.4118284e-06, 2.741858e-07, 5.552991e-07, 3.141149e-07]"
7155,org:top_members/employees,"[0.15455098, 0.0005767751, 0.83224225, 0.00038160407, 1.9326686e-05, 0.00015877266, 6.417076e-05, 1.9134945e-05, 0.00045828856, 0.0016520548, 1.3643551e-05, 3.643926e-05, 5.0417606e-05, 3.821954e-05, 0.007984558, 0.0002622874, 0.00022338789, 8.428863e-05, 5.3834123e-05, 4.0640757e-06, 0.00016096397, 0.00020808166, 1.5245161e-05, 5.1669125e-05, 1.2611881e-05, 4.4003507e-05, 0.00042622216, 5.693554e-05, 0.00011805511, 3.17118e-05]"
7156,org:member_of,"[0.016655013, 0.60575205, 0.033630908, 0.019971145, 9.4826566e-05, 0.0009739505, 0.00030848058, 5.3594435e-05, 0.0008673651, 0.20524736, 0.00013138974, 3.0277162e-05, 8.546677e-05, 0.00014075186, 0.0009443314, 0.0059332917, 0.0013005234, 0.0004705243, 0.0003528643, 4.026852e-05, 0.00034690398, 0.00047403135, 4.9006383e-05, 0.00016143284, 1.9254092e-05, 0.0001114072, 0.10528159, 0.00010714304, 0.00035347577, 0.00011130864]"
7157,no_relation,"[0.8973564, 0.015078287, 0.008450831, 0.0027524307, 5.525585e-05, 0.00031390652, 4.4494267e-05, 3.3783985e-05, 0.05921073, 0.011705922, 6.103754e-05, 0.0001677493, 0.00014165192, 0.00046834286, 0.0005016975, 0.00041182392, 0.00033353933, 0.00012163551, 0.000132182, 8.167222e-06, 0.00019251269, 0.0004846618, 9.440462e-05, 0.00016983922, 1.1453006e-05, 0.00018864464, 0.0010619038, 0.00022657831, 0.00011553919, 0.00010465536]"
7158,per:title,"[0.019172851, 1.6097982e-05, 0.00011253942, 8.4994945e-06, 2.3759576e-05, 1.8002218e-05, 7.0146794e-05, 5.5943772e-05, 0.97620445, 9.419553e-05, 2.0581818e-05, 0.00097623654, 0.00019457274, 0.001557949, 4.711041e-05, 8.350065e-06, 7.12944e-05, 3.936924e-05, 2.2915965e-05, 4.39244e-06, 2.1042293e-05, 0.0001587961, 0.00032533877, 3.6418412e-05, 5.3317097e-05, 0.00012645005, 6.216493e-05, 6.9882975e-05, 0.00041135852, 1.5878315e-05]"
7159,no_relation,"[0.99218607, 1.3796601e-05, 0.00011890118, 1.7665432e-05, 2.8497421e-05, 2.531661e-05, 1.7408815e-05, 1.7375343e-05, 1.3476193e-05, 9.5782554e-05, 6.6195616e-06, 0.00016250936, 0.00023050322, 0.0001739996, 5.640026e-05, 4.300281e-06, 0.005700727, 1.5441206e-05, 6.3404013e-06, 9.407917e-06, 5.996575e-06, 0.00045178508, 9.372812e-06, 1.992279e-05, 6.9479534e-06, 0.00027418107, 6.070513e-06, 0.0002845529, 1.9902682e-05, 2.064745e-05]"
7160,org:top_members/employees,"[0.0087483665, 0.00022712372, 0.98199743, 0.0008461686, 3.8135968e-05, 0.00013382114, 2.1593869e-05, 1.3582336e-05, 4.055652e-05, 0.00059530284, 4.7576286e-06, 4.1378993e-05, 9.680358e-05, 1.7422775e-05, 0.0010514817, 0.00026009214, 9.4347204e-05, 2.9489576e-05, 4.0435025e-05, 9.293761e-06, 5.125539e-05, 3.8642986e-05, 2.8448467e-06, 3.0641124e-05, 8.723138e-06, 1.2627066e-05, 0.0054616784, 2.1530965e-05, 4.9198177e-05, 1.5360729e-05]"
7161,per:place_of_death,"[0.0073486627, 6.9670846e-06, 2.2326416e-05, 6.311078e-06, 3.237265e-06, 3.9562874e-05, 0.00012208325, 0.0005624051, 6.3488437e-06, 7.2785595e-05, 0.00024223253, 1.7228562e-05, 1.1478052e-05, 2.602249e-05, 7.3423296e-05, 4.140511e-05, 4.5506593e-05, 2.4911431e-05, 9.068732e-06, 0.0022071686, 0.00022733776, 7.929531e-05, 3.8977603e-05, 3.7930156e-05, 0.004592697, 9.8073164e-05, 8.685467e-06, 1.6449754e-05, 3.3521224e-05, 0.983978]"
7162,no_relation,"[0.9995441, 1.8649247e-05, 7.1636564e-06, 1.582222e-05, 6.478314e-06, 7.4983454e-06, 3.9378715e-06, 1.0501958e-06, 9.3736526e-05, 9.040717e-05, 6.3874218e-06, 1.1581458e-05, 3.3026831e-06, 3.326868e-05, 6.9837038e-06, 1.3242296e-06, 2.2310884e-05, 1.174018e-05, 8.4893964e-07, 5.818873e-07, 2.9997889e-06, 1.3709949e-05, 8.159187e-06, 5.006039e-06, 2.1088224e-06, 2.5094132e-05, 9.521197e-06, 7.041646e-06, 3.3329336e-05, 5.9041045e-06]"
7163,org:top_members/employees,"[0.003094312, 0.00077536947, 0.9923253, 0.0004544869, 1.5269932e-05, 0.0011547381, 1.6346663e-05, 3.1769778e-05, 1.5659876e-05, 0.0013094253, 3.467888e-06, 1.901514e-05, 2.767589e-05, 6.680483e-06, 0.00025795083, 8.949074e-05, 4.11115e-05, 1.2506616e-05, 3.6180394e-05, 6.1919554e-06, 2.5991532e-05, 2.7662698e-05, 1.9099932e-06, 7.117857e-06, 1.7334249e-05, 1.1954868e-05, 0.00016407692, 2.0764372e-05, 9.40947e-06, 2.0880341e-05]"
7164,org:place_of_headquarters,"[0.027647045, 0.00059661083, 0.0005223862, 0.0005313639, 4.9181148e-05, 0.9666825, 9.947346e-06, 6.430299e-05, 1.2812257e-05, 0.0012914655, 2.3710096e-05, 1.8237472e-05, 9.9764686e-05, 0.0001181649, 0.00013796969, 9.614409e-05, 0.00022174371, 0.0002465127, 3.4765766e-05, 0.00013794469, 6.6194865e-05, 8.075848e-05, 2.770347e-05, 2.1440394e-05, 0.00018967885, 0.00013141277, 0.000756651, 5.384915e-05, 2.1394071e-05, 0.000108243476]"
7165,no_relation,"[0.9997594, 2.5831656e-05, 1.7932902e-05, 1.243252e-05, 3.8007952e-06, 8.088545e-06, 3.0243052e-06, 1.2943867e-06, 8.663089e-06, 6.702305e-05, 2.295823e-06, 3.339909e-06, 2.1081885e-06, 1.6279226e-05, 5.214424e-06, 9.87183e-07, 1.398055e-05, 5.848127e-06, 7.970068e-07, 3.173205e-07, 1.5752363e-06, 5.597414e-06, 3.7375753e-06, 2.6914327e-06, 8.816367e-07, 5.9247363e-06, 4.2203696e-06, 3.588243e-06, 1.0808774e-05, 2.536472e-06]"
7166,no_relation,"[0.9947595, 1.8980463e-05, 2.6733223e-05, 3.107331e-05, 7.6195347e-06, 0.00010402514, 7.270698e-05, 5.717415e-05, 7.322493e-06, 0.00024686975, 0.00010771465, 9.420425e-06, 1.2611296e-05, 6.515267e-05, 3.6664773e-05, 2.98069e-06, 0.0002084142, 2.3506083e-05, 3.530854e-06, 3.4245048e-05, 2.4100536e-05, 7.6140504e-06, 2.9355831e-05, 1.6860753e-05, 0.0032260804, 4.439934e-05, 3.0152632e-05, 9.907672e-06, 0.0005505972, 0.00022449555]"
7167,per:employee_of,"[0.0025266334, 8.8409004e-05, 9.684191e-06, 1.2429435e-05, 2.5615245e-06, 3.5043888e-06, 0.99717677, 1.1701053e-05, 1.4825171e-05, 4.7520876e-05, 1.633873e-05, 1.1178979e-05, 4.0060404e-06, 9.201243e-06, 3.6042247e-06, 3.4306581e-06, 4.450835e-06, 2.9655262e-06, 5.2320684e-07, 1.4130226e-06, 1.3961129e-06, 3.5449773e-06, 1.0664329e-05, 1.6418053e-06, 3.557454e-06, 2.2470713e-06, 3.7468142e-06, 7.336319e-06, 1.2901859e-05, 1.7205529e-06]"
7168,no_relation,"[0.999752, 6.390121e-06, 3.0035062e-05, 1.5115631e-05, 3.7313791e-06, 4.573124e-06, 5.763383e-06, 2.5999361e-06, 6.8686813e-06, 3.214698e-05, 1.2362523e-06, 9.929727e-06, 6.1082987e-06, 3.108719e-05, 8.6818e-06, 7.434153e-07, 1.2461391e-05, 3.9368056e-06, 5.7974927e-07, 5.407512e-07, 2.1589963e-06, 1.2734842e-05, 2.793909e-06, 4.544725e-06, 1.2455231e-06, 1.6105076e-05, 1.7472668e-06, 1.11066065e-05, 8.292768e-06, 4.70103e-06]"
7169,no_relation,"[0.9279331, 0.0015436404, 0.0003187866, 6.3873835e-05, 1.4758188e-05, 0.0009980134, 0.00069378346, 0.00019626309, 0.00011517845, 0.046515234, 0.00016327472, 4.0324852e-05, 1.2512647e-05, 0.00028067717, 0.00010911588, 3.6560712e-05, 0.016458118, 6.649789e-05, 0.00017116591, 6.13572e-05, 0.00018721394, 7.982365e-05, 0.00022579425, 3.4197354e-05, 0.0019463123, 0.00032019717, 0.00021367315, 0.00023037965, 0.0005909903, 0.00037917367]"
7170,no_relation,"[0.8304297, 0.000101924095, 3.3565382e-05, 9.971448e-05, 0.00012882396, 3.1795465e-05, 0.0004618437, 0.00019213597, 0.16275258, 0.00063863635, 0.0002710911, 9.604925e-05, 9.7425414e-05, 0.0012339569, 5.1012397e-05, 7.016219e-05, 0.00017224812, 5.183322e-05, 2.2875134e-05, 1.8014467e-05, 5.9398182e-05, 0.0003799416, 0.0009892251, 0.00019176747, 3.8279242e-05, 0.00038739387, 0.00022150554, 0.00010161768, 0.00058598386, 8.952287e-05]"
7171,no_relation,"[0.9994547, 7.5011003e-06, 0.00015271812, 2.199853e-05, 5.5538094e-06, 1.2982734e-05, 7.3634496e-06, 4.994933e-06, 7.873645e-06, 5.834038e-05, 1.5771309e-06, 6.706345e-06, 1.7351325e-05, 4.365565e-05, 1.7789536e-05, 2.4300427e-06, 4.2745465e-05, 3.694938e-06, 1.5961416e-06, 1.049488e-06, 5.2655723e-06, 2.2139373e-05, 4.3632863e-06, 1.10866595e-05, 2.1000264e-06, 3.2442218e-05, 5.1571274e-06, 2.1001177e-05, 1.2677432e-05, 1.1116133e-05]"
7172,per:place_of_residence,"[5.839016e-05, 5.6212393e-06, 3.3700185e-06, 1.4905472e-06, 1.334992e-06, 4.0254392e-05, 0.00029421537, 0.0014427598, 2.1371403e-05, 8.696229e-06, 5.5611596e-05, 8.573859e-06, 5.88234e-06, 8.12501e-06, 2.4208694e-06, 7.9454844e-07, 1.495794e-05, 6.5833865e-06, 2.2212964e-06, 0.00012479242, 8.506764e-06, 2.1832868e-06, 5.7805487e-06, 1.6905988e-06, 0.99778455, 1.4894766e-05, 7.719016e-06, 1.725874e-06, 1.4276928e-05, 5.115881e-05]"
7173,no_relation,"[0.9999069, 8.277475e-06, 3.1441014e-06, 6.312751e-06, 4.7976255e-06, 2.9669036e-06, 6.1541664e-06, 3.5824808e-06, 1.9573247e-06, 6.7926703e-06, 1.8583237e-06, 4.149841e-06, 1.8833086e-06, 4.3710966e-06, 1.1028679e-06, 2.0299308e-07, 2.4401782e-06, 3.935216e-06, 3.4320993e-07, 4.3213024e-07, 1.3280472e-06, 2.1573385e-06, 2.7333415e-06, 5.869972e-06, 1.8232549e-06, 1.827119e-06, 6.6677865e-07, 2.5313434e-06, 7.564284e-06, 1.9030605e-06]"
7174,per:employee_of,"[7.519826e-05, 1.182549e-05, 2.954673e-06, 1.6355501e-06, 1.0079206e-06, 8.498857e-07, 0.9998253, 5.826394e-06, 1.4072624e-05, 4.7143276e-06, 6.9848147e-06, 7.362064e-06, 1.63977e-06, 3.4254447e-06, 1.0047851e-06, 1.2199505e-06, 1.5261354e-06, 1.0373905e-06, 3.444587e-07, 6.414063e-07, 4.5169773e-07, 1.6008379e-06, 1.1631532e-05, 3.9651e-07, 2.782374e-06, 8.9668197e-07, 1.4149878e-06, 2.0757261e-06, 9.680555e-06, 5.638925e-07]"
7175,no_relation,"[0.9991773, 1.5282643e-05, 6.963029e-06, 1.2717476e-05, 1.1845617e-05, 7.345221e-06, 0.000119481316, 8.792587e-06, 5.63572e-06, 6.352265e-05, 6.638946e-05, 9.277837e-06, 3.0794818e-06, 1.0469194e-05, 5.45558e-06, 1.7846519e-06, 3.1241147e-05, 1.3591588e-05, 1.802733e-06, 1.2389705e-06, 5.0364956e-06, 2.388691e-06, 4.5080014e-05, 1.3180331e-05, 3.6013113e-05, 7.59998e-06, 4.474539e-06, 4.6311193e-06, 0.0002980956, 1.0311132e-05]"
7176,no_relation,"[0.9909943, 1.8856614e-05, 0.00020077443, 1.44028345e-05, 1.2651766e-05, 1.44578535e-05, 8.790698e-05, 5.0459166e-05, 4.424183e-05, 7.930849e-05, 1.2297963e-05, 0.0025822197, 0.00020431791, 7.596057e-05, 4.1549112e-05, 5.3647072e-06, 0.0007649624, 6.434494e-06, 1.5710595e-05, 1.18127e-05, 1.4764874e-05, 0.00026561483, 2.6247164e-05, 4.887826e-05, 2.605682e-05, 0.0017206091, 7.619022e-06, 0.0024797511, 5.203073e-05, 0.00012046655]"
7177,no_relation,"[0.9526423, 0.00022954156, 2.120196e-05, 0.0001301282, 5.5213997e-05, 2.6195139e-05, 0.04158461, 0.0005480018, 0.00032648104, 0.00014956266, 0.0013305476, 0.00010221869, 1.732341e-05, 4.7998255e-05, 1.4668407e-05, 7.3640144e-06, 5.5614473e-05, 8.705936e-05, 1.2629964e-05, 1.673773e-05, 2.461174e-05, 1.0282835e-05, 0.00022407866, 5.682674e-05, 0.0007693631, 4.0128758e-05, 2.9328156e-05, 1.03512475e-05, 0.0013900045, 3.961346e-05]"
7178,no_relation,"[0.9998683, 1.6036507e-05, 7.694473e-06, 1.0500561e-05, 3.575356e-06, 4.761187e-06, 3.396442e-06, 1.7509182e-06, 3.2999915e-06, 1.880464e-05, 2.7541344e-06, 2.4991732e-06, 1.6779921e-06, 6.219745e-06, 3.2424105e-06, 4.0851302e-07, 7.696256e-06, 4.799811e-06, 4.1181596e-07, 3.9413564e-07, 7.621692e-07, 3.05908e-06, 2.7434155e-06, 2.0853613e-06, 1.0247436e-06, 2.6405116e-06, 3.0672477e-06, 1.8698746e-06, 1.279099e-05, 1.6339773e-06]"
7179,per:employee_of,"[2.9449225e-06, 8.308321e-06, 1.5844616e-06, 8.3495104e-07, 7.653996e-07, 6.0232026e-07, 0.99994636, 1.2009091e-05, 5.1477514e-06, 1.5003715e-06, 3.4732477e-06, 1.1132441e-06, 1.0236055e-06, 1.8121284e-06, 6.573518e-07, 5.444977e-07, 8.482969e-07, 5.2869433e-07, 2.4642227e-07, 9.301396e-07, 2.1277235e-07, 1.2536e-06, 1.7377645e-06, 2.0106552e-07, 2.1363903e-06, 3.7983474e-07, 3.6555815e-07, 1.2010939e-06, 8.876614e-07, 2.8243187e-07]"
7180,org:place_of_headquarters,"[1.0198257e-05, 3.81693e-05, 3.7017592e-06, 3.252391e-05, 1.4093351e-05, 0.99967206, 1.1052556e-06, 1.8833161e-05, 4.664425e-06, 1.2218026e-05, 5.663505e-06, 3.1496193e-06, 1.3065756e-05, 5.38151e-06, 9.563671e-06, 6.4380847e-06, 3.3941988e-06, 8.04453e-06, 3.6866948e-06, 3.0540858e-05, 3.8964704e-06, 8.131046e-06, 3.3104222e-06, 5.2102905e-06, 1.3123964e-05, 7.891944e-06, 3.5064957e-05, 7.993977e-06, 1.0867394e-05, 8.077216e-06]"
7181,per:origin,"[0.00037463114, 0.00049448793, 7.1241135e-05, 1.6277743e-05, 1.340656e-05, 2.659605e-05, 0.32982165, 0.6674193, 0.00097515277, 1.5084761e-05, 0.00011475887, 6.353284e-05, 2.391503e-05, 1.277226e-05, 9.9482595e-06, 2.0169015e-05, 5.887795e-06, 6.3209905e-06, 1.1681951e-05, 5.9682217e-05, 2.6875482e-06, 2.3718672e-05, 5.8526522e-05, 9.048746e-06, 0.00031075996, 7.0062397e-06, 4.6733617e-06, 1.2542038e-05, 3.3906986e-06, 1.1140045e-05]"
7182,org:product,"[1.0899299e-05, 6.7282956e-05, 5.0920775e-05, 7.916774e-06, 3.4205652e-06, 4.166289e-06, 1.991119e-06, 5.1635965e-07, 8.0456575e-06, 0.00031773536, 1.6818052e-06, 1.3497327e-06, 1.1117146e-06, 2.110076e-06, 7.492535e-06, 9.477687e-06, 1.0586907e-05, 1.012849e-05, 2.0024877e-06, 1.52131e-06, 3.5160606e-06, 2.1545889e-06, 7.832093e-07, 3.665925e-06, 7.9024386e-07, 1.9496058e-06, 0.9994375, 2.9867751e-06, 2.5787116e-05, 5.8826777e-07]"
7183,org:place_of_headquarters,"[9.653855e-06, 8.9778325e-05, 4.5271136e-06, 1.2009147e-05, 4.860767e-06, 0.9997775, 1.7016276e-06, 4.8431098e-06, 2.2426125e-06, 3.7049205e-05, 1.9437496e-06, 1.895318e-06, 2.5336024e-06, 3.8586063e-06, 2.8505922e-06, 2.1928488e-06, 2.2287195e-06, 2.7966116e-06, 1.2847523e-06, 5.578358e-06, 1.703105e-06, 4.3471478e-06, 1.5644869e-06, 8.917161e-07, 5.074945e-06, 3.7459251e-06, 4.6578843e-06, 3.8843623e-06, 1.4362906e-06, 1.420844e-06]"
7184,per:parents,"[0.00020418999, 3.5327106e-05, 5.9250644e-05, 1.4394159e-05, 7.142284e-05, 9.912235e-06, 6.90506e-05, 5.8636804e-05, 0.00011731494, 7.984924e-05, 8.889915e-06, 8.094256e-05, 0.00031405932, 0.00018655436, 7.698134e-05, 1.0357031e-05, 0.014588918, 4.7953035e-05, 3.0019179e-05, 3.040512e-05, 1.7340066e-05, 0.89162415, 3.97864e-05, 0.00010751788, 1.0833558e-05, 0.04092223, 3.054558e-05, 0.05105982, 1.6171816e-05, 7.718409e-05]"
7185,per:origin,"[0.00056929264, 2.1780157e-05, 3.0024614e-05, 7.234787e-06, 0.00027059895, 0.0005875555, 0.0028492608, 0.77017623, 0.0010696442, 6.652491e-05, 0.00088137115, 8.7051456e-05, 0.00033210014, 0.00058543216, 7.4479074e-05, 3.8467057e-05, 8.222521e-05, 1.8932784e-05, 4.8308397e-05, 0.06540607, 1.8798675e-05, 0.00021508896, 0.0002800037, 0.00019829406, 0.1516201, 0.00012850117, 4.671172e-05, 4.21318e-05, 4.5382232e-05, 0.0042023254]"
7186,no_relation,"[0.99736124, 3.664743e-05, 1.0428781e-05, 8.700901e-06, 8.238732e-05, 9.898114e-06, 4.3038235e-05, 2.8815664e-05, 0.00195923, 6.0593764e-05, 4.2263116e-05, 5.433305e-05, 6.3978496e-06, 3.1260795e-05, 6.5306535e-06, 4.1343133e-06, 2.5612813e-05, 1.5776392e-05, 2.2965583e-06, 3.6285319e-06, 4.2317183e-06, 3.6727553e-05, 4.5909575e-05, 2.3805493e-05, 9.904044e-06, 1.7231201e-05, 7.318911e-06, 8.346837e-06, 4.1248833e-05, 1.2152362e-05]"
7187,no_relation,"[0.9996449, 1.35341925e-05, 6.3039856e-06, 1.6171372e-05, 4.6955306e-06, 5.6538047e-06, 1.3222879e-05, 2.8868524e-06, 5.053015e-06, 8.6201966e-05, 7.90798e-06, 3.0416916e-06, 2.5465426e-06, 1.0044022e-05, 5.5700325e-06, 8.7485665e-07, 2.1610322e-05, 6.887065e-06, 5.208731e-07, 7.2162356e-07, 2.6851103e-06, 3.1549448e-06, 6.011515e-06, 4.8076336e-06, 2.7820097e-06, 6.1287074e-06, 7.391723e-06, 2.8028808e-06, 0.00010183116, 4.069472e-06]"
7188,no_relation,"[0.99922836, 6.229386e-05, 0.000109766566, 0.00021911491, 5.3915087e-06, 2.2993034e-05, 4.40278e-06, 3.954188e-06, 6.5703916e-06, 9.874794e-05, 4.59082e-06, 8.223664e-06, 9.292107e-06, 6.3756133e-06, 2.9166187e-05, 6.814232e-06, 3.0061015e-05, 1.0668532e-05, 1.9744116e-06, 9.795016e-07, 5.4414027e-06, 6.1477267e-06, 4.1807866e-06, 6.416353e-06, 1.3989385e-06, 1.4677852e-05, 4.2241645e-05, 9.600869e-06, 3.3008575e-05, 7.173978e-06]"
7189,per:place_of_residence,"[7.921812e-06, 3.241783e-06, 5.292441e-06, 2.4960152e-06, 1.5256672e-06, 6.7277533e-06, 5.8762802e-05, 7.819644e-05, 3.6104655e-05, 8.864938e-06, 3.5787078e-05, 2.63467e-05, 8.605674e-06, 1.0369323e-05, 3.575268e-06, 1.138585e-06, 3.2041724e-05, 1.3651892e-05, 7.101621e-06, 3.1032396e-05, 1.676301e-05, 1.9099125e-06, 1.2837197e-05, 2.1950193e-06, 0.9994642, 1.7470746e-05, 1.4352854e-05, 3.5422352e-06, 5.989106e-05, 2.8103213e-05]"
7190,org:place_of_headquarters,"[0.036898773, 0.10691027, 0.020723546, 0.12830615, 0.0005700883, 0.4901057, 0.0001100901, 0.0019510272, 0.00152554, 0.13721582, 0.00070312136, 0.00025098972, 0.0027713904, 0.0015530065, 0.0018768159, 0.002572426, 0.017238066, 0.0026803634, 0.0026776693, 0.0020215819, 0.0013172447, 0.0021113656, 0.00018464116, 0.0005713851, 0.007261147, 0.004927019, 0.01903145, 0.0028126612, 0.0006878683, 0.0024327897]"
